Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Ship Duration,UnitPrice
5303,CA-2016-113831,2016-05-30,2016-06-03,Standard Class,AH-10690,ceeab5863837221607b189944a0b5086d31fcca3385c2bf9b1684d4e68e44827,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-LA-10001297,Office Supplies,Labels,Avery 473,62.1,6,0.0,4 days,10.35
5304,US-2014-139500,2014-11-16,2014-11-20,Standard Class,AB-10165,5002b23fe4353cd6221c4b8af73dc94b6714c415d6cbac15a910f12e56829b83,Consumer,United States,Decatur,Illinois,62521.0,Central,FUR-CH-10002017,Furniture,Chairs,Safco Optional Arm Kit For Workspace Cribbage Stacking Chair,37.3,2,0.3,4 days,26.64
5305,US-2014-166310,2014-09-21,2014-09-23,First Class,JS-15940,da71a35af2884d7095114445ecdb3df18685d2655ca50761057131dac6c82aa6,Home Office,United States,Garland,Texas,75043.0,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.54,2,0.6,2 days,10.68
5306,US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,822ac2c5948b9ebb8b4eeacba412dbfe8a00250b21f2c7cbf4bdc4d8f250a2a6,Corporate,United States,Oceanside,New York,11572.0,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,5,0.0,5 days,13.79
5307,US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,822ac2c5948b9ebb8b4eeacba412dbfe8a00250b21f2c7cbf4bdc4d8f250a2a6,Corporate,United States,Oceanside,New York,11572.0,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak For Archival Bound Computer Printouts, 12-1/2 X 12-1/2 X 16",296.37,3,0.0,5 days,98.79
5308,US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,822ac2c5948b9ebb8b4eeacba412dbfe8a00250b21f2c7cbf4bdc4d8f250a2a6,Corporate,United States,Oceanside,New York,11572.0,East,TEC-PH-10002583,Technology,Phones,Iottie Hlcrio102 Car Mount,39.98,2,0.0,5 days,19.99
5309,CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,9565e1e7ad64ef799bc9b0bd813e0dc433dfae9e2cf2fa889424a29d8b13c5cb,Consumer,United States,Houston,Texas,77095.0,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager'S Task Chair, Khaki",191.06,3,0.3,2 days,90.98
5310,CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,9565e1e7ad64ef799bc9b0bd813e0dc433dfae9e2cf2fa889424a29d8b13c5cb,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter Glidestik Fluorescent Highlighter, Yellow Ink",13.04,5,0.2,2 days,3.26
5311,CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,9565e1e7ad64ef799bc9b0bd813e0dc433dfae9e2cf2fa889424a29d8b13c5cb,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes Pb500 Electric Punch Plastic Comb Binding Machine With Manual Bind,1525.19,6,0.8,2 days,1270.99
5312,CA-2016-123414,2016-08-21,2016-08-27,Standard Class,SU-20665,3cff804ac02c10c6ecba66d7703f7609db2f3c8a4233c72896ba63702ce2ebbf,Home Office,United States,Greenville,North Carolina,27834.0,South,OFF-LA-10004559,Office Supplies,Labels,Avery 49,9.22,4,0.2,6 days,2.88
5313,CA-2016-123414,2016-08-21,2016-08-21,Same Day,SU-20665,3cff804ac02c10c6ecba66d7703f7609db2f3c8a4233c72896ba63702ce2ebbf,Home Office,United States,Greenville,North Carolina,27834.0,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",28.05,2,0.2,0 days,17.53
5314,CA-2017-137876,2017-04-30,2017-05-04,Standard Class,DJ-13510,695ddb0a2503bc4edab75b5c94d2d8bf404a58ba4b8719b7104c71dfd6260a04,Corporate,United States,San Francisco,California,94110.0,West,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2,0.0,,32.48
5315,CA-2017-137876,2017-04-30,2017-05-05,Standard Class,DJ-13510,695ddb0a2503bc4edab75b5c94d2d8bf404a58ba4b8719b7104c71dfd6260a04,Corporate,United States,San Francisco,California,94110.0,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" X 9 1/2"" Security-Tint Envelopes",30.56,4,0.0,5 days,7.64
5316,CA-2016-154060,2016-05-02,2016-05-08,Standard Class,DL-12865,ba174501d462fe9f907ca42e9e281007144a55c25517d631ccdb0e9694201897,Consumer,United States,Greensboro,North Carolina,27405.0,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair Without Arms, Black",187.06,9,0.2,6 days,25.98
5317,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,c0eac2e6ca018856504d35f3f5654e9e43022df62bab2f0e6394bfaa459b7d5a,Home Office,United States,Knoxville,Tennessee,37918.0,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.81,2,0.2,3 days,7.38
5318,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,c0eac2e6ca018856504d35f3f5654e9e43022df62bab2f0e6394bfaa459b7d5a,Home Office,United States,Knoxville,Tennessee,37918.0,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.66,1,0.2,3 days,12.07
5319,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,c0eac2e6ca018856504d35f3f5654e9e43022df62bab2f0e6394bfaa459b7d5a,Home Office,United States,Knoxville,Tennessee,37918.0,South,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,20.74,4,0.2,3 days,6.48
5320,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,c0eac2e6ca018856504d35f3f5654e9e43022df62bab2f0e6394bfaa459b7d5a,Home Office,United States,Knoxville,Tennessee,37918.0,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,3,0.7,3 days,30.4
5321,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,c0eac2e6ca018856504d35f3f5654e9e43022df62bab2f0e6394bfaa459b7d5a,Home Office,United States,Knoxville,Tennessee,37918.0,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.12,7,0.4,3 days,550.98
5322,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,c0eac2e6ca018856504d35f3f5654e9e43022df62bab2f0e6394bfaa459b7d5a,Home Office,United States,Knoxville,Tennessee,37918.0,South,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.24,4,0.7,,28.529999999999998
5323,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,c0eac2e6ca018856504d35f3f5654e9e43022df62bab2f0e6394bfaa459b7d5a,Home Office,United States,Knoxville,Tennessee,37918.0,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,2,0.2,3 days,12.35
5324,CA-2017-134439,2017-09-18,2017-09-23,Second Class,TM-21010,4404ed41c72cda5124eae2e306be20f087fe241820b50a75f2fc47bc1291dd26,Consumer,United States,Grand Island,Nebraska,68801.0,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book W/Frequently-Called Numbers Space, 400 Messages Per Book",15.96,2,0.0,5 days,7.98
5325,CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,18534d3f963ce903bc02977190506fe153524c922f98ee896649193a6eb192a4,Consumer,United States,Lakewood,California,90712.0,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.9,5,0.0,5 days,3.38
5326,CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,18534d3f963ce903bc02977190506fe153524c922f98ee896649193a6eb192a4,Consumer,United States,Lakewood,California,90712.0,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,6,0.0,5 days,4.18
5327,CA-2015-152681,2015-01-17,2015-01-22,Standard Class,SC-20260,11b988dabb31d707f0489e3ef88d57c650eef355bb29d7008a1150efd89ca140,Corporate,United States,Lawrence,Massachusetts,1841.0,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,6.68,2,0.0,5 days,3.34
5328,CA-2014-130813,2014-01-06,2014-01-08,Second Class,LS-17230,a442904cd56b7892d6938ee4213fbed442f99d2b58fa752d697880365053b8b5,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3,0.0,2 days,6.48
5329,CA-2015-120320,2015-03-05,2015-03-09,Standard Class,MV-18190,cfdb253ddd1f98cc8f4197c63aa4d33b2181b4fdd358ce4a390bb816e23fc391,Consumer,United States,Houston,Texas,77036.0,Central,TEC-PH-10000149,Technology,Phones,Cisco Spa525G2 Ip Phone - Wireless,31.92,2,0.2,4 days,19.95
5330,CA-2016-111941,2016-12-25,2016-12-28,Second Class,BD-11620,acc9f0022184ebca1670eb4a62e09809a310ad168592483abb8ff95b3f3eaae0,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10001524,Office Supplies,Binders,Gbc Premium Transparent Covers With Diagonal Lined Pattern,33.57,2,0.2,3 days,20.98
5331,CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,3159ad7128cff20073ebf4cbbb02ccdf1d84a676b7d1d22aadfc4d97049de339,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1,0.0,4 days,63.94
5332,CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,3159ad7128cff20073ebf4cbbb02ccdf1d84a676b7d1d22aadfc4d97049de339,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,60.6,5,0.2,4 days,15.149999999999997
5333,CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,3159ad7128cff20073ebf4cbbb02ccdf1d84a676b7d1d22aadfc4d97049de339,Consumer,United States,New York City,New York,10011.0,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.72,4,0.0,4 days,5.68
5334,CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,48848b8c6d43d9c1dc1273afc5c0b87332d2488538b4e2111cbf1f668e92bd09,Consumer,United States,Newark,Delaware,19711.0,East,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,10.68,4,0.0,6 days,2.67
5335,CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,48848b8c6d43d9c1dc1273afc5c0b87332d2488538b4e2111cbf1f668e92bd09,Consumer,United States,Newark,Delaware,19711.0,East,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3,0.0,6 days,5.78
5336,CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,48848b8c6d43d9c1dc1273afc5c0b87332d2488538b4e2111cbf1f668e92bd09,Consumer,United States,Newark,Delaware,19711.0,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,3.38,1,0.0,6 days,3.38
5337,CA-2015-169278,2015-05-21,2015-05-25,Standard Class,ME-18010,ef31767a24d828837d28f04eaf204df006226335b80a0470fe4592444bc40ce5,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic And Wire Spiral Binding Combs,26.98,4,0.2,4 days,8.43
5338,CA-2017-111577,2017-10-16,2017-10-21,Standard Class,AJ-10780,acacb685f70f0714fde637f8a7aabb6b515deaf355987e9f5d8c8fb9487d68b7,Corporate,United States,Scottsdale,Arizona,85254.0,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,307.78,7,0.2,5 days,54.96
5339,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,33ddabb5a0a1c54baf57ac88132b977a896b9e28d4709cbd898fdb11ac91b469,Consumer,United States,Oceanside,New York,11572.0,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.55,5,0.0,5 days,48.91
5340,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,33ddabb5a0a1c54baf57ac88132b977a896b9e28d4709cbd898fdb11ac91b469,Consumer,United States,Oceanside,New York,11572.0,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,6,0.0,5 days,2.04
5341,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,33ddabb5a0a1c54baf57ac88132b977a896b9e28d4709cbd898fdb11ac91b469,Consumer,United States,Oceanside,New York,11572.0,East,TEC-AC-10002018,Technology,Accessories,Amazonbasics 3-Button Usb Wired Mouse,13.98,2,0.0,5 days,6.989999999999999
5342,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,33ddabb5a0a1c54baf57ac88132b977a896b9e28d4709cbd898fdb11ac91b469,Consumer,United States,Oceanside,New York,11572.0,East,TEC-AC-10002637,Technology,Accessories,Logitech Vx Revolution Cordless Laser Mouse For Notebooks (Black),899.95,5,0.0,5 days,179.99
5343,US-2014-168501,2014-11-21,2014-11-27,Standard Class,JK-15325,89e3df22d3f9f9d73610f9b583229be9245e903ebcc05f2e63588cd7cf8bdac5,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.63,1,0.2,6 days,2.04
5344,US-2014-168501,2014-11-21,2014-11-27,Standard Class,JK-15325,89e3df22d3f9f9d73610f9b583229be9245e903ebcc05f2e63588cd7cf8bdac5,Corporate,United States,Dallas,Texas,75220.0,Central,TEC-PH-10004922,Technology,Phones,Rca Visys Integrated Pbx 8-Line Router,267.96,5,0.2,6 days,66.99
5345,CA-2015-112053,2015-10-11,2015-10-13,Second Class,SH-20395,ff79734b8b635c06e79d806b1e6ed26d7c755edfa1e40fac9d41a826232c81db,Consumer,United States,Rochester,New York,14609.0,East,TEC-AC-10002550,Technology,Accessories,"Memorex 25Gb 6X Branded Blu-Ray Recordable Disc, 30/Pack",15.93,1,0.0,2 days,15.93
5346,CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,bb79fcb80a43dc1002a74048a29ea3dd4ceec201a261504c8044ae0f98184bab,Consumer,United States,Los Angeles,California,90045.0,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0.0,2 days,181.46
5347,CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,bb79fcb80a43dc1002a74048a29ea3dd4ceec201a261504c8044ae0f98184bab,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.9,3,0.2,2 days,4.54
5348,CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,bb79fcb80a43dc1002a74048a29ea3dd4ceec201a261504c8044ae0f98184bab,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders By Wilson Jones,8.54,2,0.2,2 days,5.34
5349,CA-2015-149811,2015-01-04,2015-01-10,Standard Class,CS-12250,033169eeb2aa318446ae8e8c8095650da8de9c0a48d3ea967e1b30d8102a6751,Corporate,United States,Woodbury,Minnesota,55125.0,Central,OFF-BI-10003676,Office Supplies,Binders,"Gbc Standard Recycled Report Covers, Clear Plastic Sheets",32.34,3,0.0,6 days,10.78
5350,CA-2015-149811,2015-01-04,2015-01-10,Standard Class,CS-12250,033169eeb2aa318446ae8e8c8095650da8de9c0a48d3ea967e1b30d8102a6751,Corporate,United States,Woodbury,Minnesota,55125.0,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book W/Frequently-Called Numbers Space, 400 Messages Per Book",39.9,5,0.0,6 days,7.98
5351,US-2017-103814,2017-12-09,2017-12-16,Standard Class,LH-16900,cc718f326faad08360ecd3e8a4b6f2e6c5d9c2d487e1d49198230eac8ef1144d,Consumer,United States,Park Ridge,Illinois,60068.0,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.86,9,0.2,7 days,19.98
5352,CA-2016-123932,2016-09-06,2016-09-12,Standard Class,YC-21895,4069f57246bb494f3da9be720da809ffe9f24af86be47de3889542ba130573d9,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,4,0.2,6 days,13.1
5353,CA-2016-123932,2016-09-06,2016-09-12,Standard Class,YC-21895,4069f57246bb494f3da9be720da809ffe9f24af86be47de3889542ba130573d9,Corporate,United States,Dallas,Texas,75217.0,Central,TEC-PH-10002447,Technology,Phones,At&T Cl83451 4-Handset Telephone,329.58,2,0.2,6 days,205.99
5354,US-2016-101616,2016-09-03,2016-09-06,First Class,CY-12745,3592c238edc287f1569ccc6f1b6e0b55d66a90e6791de0633b9f8d9e3cbfdcb5,Corporate,United States,Monroe,Louisiana,71203.0,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87.28,8,0.0,3 days,10.909999999999998
5355,CA-2014-113768,2014-05-13,2014-05-19,Standard Class,AH-10030,9f7b79797209ed1fb0f0348b09c1a0eed1a119d9b648f48bae63191a85203458,Corporate,United States,Los Angeles,California,90004.0,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19W X 6D X 43H",279.46,6,0.2,6 days,58.22
5356,CA-2014-113768,2014-05-13,2014-05-19,Standard Class,AH-10030,9f7b79797209ed1fb0f0348b09c1a0eed1a119d9b648f48bae63191a85203458,Corporate,United States,Los Angeles,California,90004.0,West,OFF-PA-10003063,Office Supplies,Paper,Ecotones Memo Sheets,8.0,2,0.0,6 days,4.0
5357,CA-2016-138037,2016-09-29,2016-10-03,Standard Class,AR-10540,9025053521be9bde7c21daa70ef24afbac85fa7aaba93ab21bd474d872fc116c,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets For Polaroid Photos,27.24,5,0.2,4 days,6.81
5358,CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,1b09539d85b22468940a9805938588c1bc4ed349c3eb8ff237de1cc330c3eb5c,Consumer,United States,San Francisco,California,94122.0,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop Mk120 Mouse And Keyboard Combo,16.36,1,0.0,6 days,16.36
5359,CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,1b09539d85b22468940a9805938588c1bc4ed349c3eb8ff237de1cc330c3eb5c,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,15.78,2,0.0,6 days,7.89
5360,CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,1b09539d85b22468940a9805938588c1bc4ed349c3eb8ff237de1cc330c3eb5c,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10004602,Office Supplies,Art,Boston Ks Multi-Size Manual Pencil Sharpener,45.98,2,0.0,6 days,22.99
5361,US-2017-126060,2017-04-14,2017-04-18,Standard Class,DW-13585,85e3d46528d9ab13b1bf33b021fdfcf14b9fbdbe884f8d988737975c7e617487,Corporate,United States,Fayetteville,North Carolina,28314.0,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.27,8,0.2,4 days,30.98
5362,CA-2017-100951,2017-06-09,2017-06-10,First Class,NC-18625,8f659ef8c29a9edcb559e6f84a937f59a6852ee5b45299c4ff99e1442d5b099c,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File With Lock,720.76,5,0.2,1 days,180.19
5363,CA-2016-122017,2016-12-29,2017-01-02,Standard Class,CD-11920,9164a9227fbb43822dba6c9e4bdb60aac69e66c9029687039f5639c2dfd9e718,Consumer,United States,Wichita,Kansas,67212.0,Central,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0.0,4 days,11.76
5364,CA-2016-122017,2016-12-29,2017-01-02,Standard Class,CD-11920,9164a9227fbb43822dba6c9e4bdb60aac69e66c9029687039f5639c2dfd9e718,Consumer,United States,Wichita,Kansas,67212.0,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0.0,4 days,40.98
5365,CA-2014-123477,2014-01-18,2014-01-21,Second Class,DW-13195,a328d1a7068fa0e66545fcd1124920424e5c019fc6df984242a4e3b781ab35bd,Corporate,United States,Springfield,Oregon,97477.0,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.86,4,0.2,3 days,20.27
5366,CA-2016-107790,2016-11-20,2016-11-24,Standard Class,EH-13990,fa5fb627aa8dea5245984890f5d3f1c7f67ebab7bdf25b221ca547b12baef667,Consumer,United States,Houston,Texas,77041.0,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders Zboost Yx545 Soho Signal Booster,151.19,1,0.2,4 days,188.99
5367,CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,56b7ee9f3e4cba4de5c61f082fb36fae517b421392bc6e8650c9341d7aa7f0c5,Consumer,United States,Seattle,Washington,98103.0,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 Usb Headset - Headset - Full Size, Binaural",88.78,3,0.2,5 days,36.99
5368,CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,56b7ee9f3e4cba4de5c61f082fb36fae517b421392bc6e8650c9341d7aa7f0c5,Consumer,United States,Seattle,Washington,98103.0,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,11.56,4,0.0,5 days,2.89
5369,CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,56b7ee9f3e4cba4de5c61f082fb36fae517b421392bc6e8650c9341d7aa7f0c5,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes With Fold-Down Carry Handle,13.43,1,0.0,5 days,13.43
5370,CA-2017-147403,2017-09-10,2017-09-13,First Class,KH-16630,de3737e5c2c27919a271bcd99d85ebc07b8deae8891af1488da1dc36ca26ab36,Corporate,United States,Akron,Ohio,44312.0,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,56.7,2,0.2,3 days,35.44
5371,US-2017-136721,2017-04-08,2017-04-12,Standard Class,NH-18610,b2386733f0b0d6f896591656694bc39dd2f040e0adee29f207316c91e32aba06,Corporate,United States,Oak Park,Michigan,48237.0,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp With Clamp Arm, Light Gray",273.96,2,0.0,4 days,136.98
5372,US-2017-136721,2017-04-08,2017-04-12,Standard Class,NH-18610,b2386733f0b0d6f896591656694bc39dd2f040e0adee29f207316c91e32aba06,Corporate,United States,Oak Park,Michigan,48237.0,Central,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,3,0.0,4 days,102.3
5373,CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,e6be52d4bd64a14f6c3b7099c3f33fd33c60355963b901ba243a6640a720d293,Corporate,United States,Houston,Texas,77041.0,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.55,3,0.2,6 days,6.479999999999999
5374,CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,e6be52d4bd64a14f6c3b7099c3f33fd33c60355963b901ba243a6640a720d293,Corporate,United States,Houston,Texas,77041.0,Central,FUR-TA-10002607,Furniture,Tables,Ki Conference Tables,347.36,7,0.3,6 days,70.89
5375,CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,e6be52d4bd64a14f6c3b7099c3f33fd33c60355963b901ba243a6640a720d293,Corporate,United States,Houston,Texas,77041.0,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.37,2,0.2,6 days,6.48
5376,CA-2017-134152,2017-05-27,2017-05-31,Standard Class,RP-19855,8d9caa69e897e11e5b8b2589761ca97d293ab5b76a3e6e3216c69e520a6e62f9,Corporate,United States,Seattle,Washington,98103.0,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop Mk120 Mouse And Keyboard Combo,98.16,6,0.0,4 days,16.36
5377,CA-2017-134152,2017-05-27,2017-05-31,Standard Class,RP-19855,8d9caa69e897e11e5b8b2589761ca97d293ab5b76a3e6e3216c69e520a6e62f9,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AR-10003631,Office Supplies,Art,Staples In Misc. Colors,31.44,3,0.0,4 days,10.48
5378,CA-2014-125542,2014-12-05,2014-12-07,First Class,NB-18655,8924e40ed31fadd7e36207a07829a62c57d290505d8a7b5d911e2c42fcf27248,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.49,7,0.2,2 days,62.23
5379,CA-2014-125542,2014-12-05,2014-12-07,First Class,NB-18655,8924e40ed31fadd7e36207a07829a62c57d290505d8a7b5d911e2c42fcf27248,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.74,4,0.2,2 days,53.98
5380,CA-2016-136021,2016-08-14,2016-08-18,Standard Class,JM-15580,0b1ea44dafe0f4a475bdf08b4e0d0557a9f2481ab884bd94a734d82c402717b5,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,15.54,3,0.0,4 days,5.18
5381,CA-2016-136021,2016-08-14,2016-08-18,Standard Class,JM-15580,0b1ea44dafe0f4a475bdf08b4e0d0557a9f2481ab884bd94a734d82c402717b5,Consumer,United States,Los Angeles,California,90045.0,West,TEC-MA-10000423,Technology,Machines,Texas Instruments Ti-34 Scientific Calculator,105.55,6,0.2,4 days,21.99
5382,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,b645e425f5e84234dfc1501b4a993eb5f45fd921408d7555d9a37ed1d0a03df3,Corporate,United States,Houston,Texas,77070.0,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,25.92,5,0.2,2 days,6.48
5383,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,b645e425f5e84234dfc1501b4a993eb5f45fd921408d7555d9a37ed1d0a03df3,Corporate,United States,Houston,Texas,77041.0,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.03,8,0.2,2 days,1.88
5384,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,b645e425f5e84234dfc1501b4a993eb5f45fd921408d7555d9a37ed1d0a03df3,Corporate,United States,Houston,Texas,77070.0,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,10.37,2,0.2,2 days,6.48
5385,CA-2017-161410,2017-06-26,2017-07-03,Standard Class,CC-12220,64ab89a0a904f2c97916e7de560b3d6b9003b2fb68a0d10490eea7123f873e9f,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10001760,Technology,Phones,Bose Soundlink Bluetooth Speaker,358.2,3,0.4,7 days,199.0
